author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;year_of_construction;living_meters;kitchen_meters;phone;district;street;underground;residential_complex
Лидер Групп;developer;https://spb.cian.ru/sale/flat/284548505/;Sankt-Peterburg;sale;flat;2;12;3;77.44;135000;10454400;2024;40.0;17.0;+78122181146;Pushkinskij;prospekt Starorusskij;Shushary;AEROCITY 2
ID 10591139;realtor;https://spb.cian.ru/sale/flat/285345319/;Sankt-Peterburg;sale;flat;5;13;3;171.0;514619;88000000;2005;62.0;59.0;+79817709942;Tsentral'nyj;Smol'ninskoe;Chernyshevskaja;
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/278395402/;Sankt-Peterburg;sale;flat;2;20;3;60.6;128000;7756800;2024;37.0;12.0;+78126029079;Krasnogvardejskij;Poljustrovo;Grazhdanskij prospekt;Tsvetnoj Gorod
ФСК;developer;https://spb.cian.ru/sale/flat/267215968/;Sankt-Peterburg;sale;flat;1;5;3;76.49;164204;12560040;2023;-1;17.0;+78122134269;Pushkinskij;Novoselki ter.;Shushary;Ap-kvartal Pushkinskij ZhK
4ROOMS;real_estate_agent;https://spb.cian.ru/sale/flat/284448836/;Sankt-Peterburg;sale;flat;6;9;3;70.0;191428;13400000;1999;-1;12.0;+79681955480;Nevskij;Obuhovskij;Proletarskaja;
4ROOMS;real_estate_agent;https://spb.cian.ru/sale/flat/284291535/;Sankt-Peterburg;sale;flat;2;25;3;81.4;201474;16400000;2022;42.0;22.0;+79111213837;Primorskij;Kolomjagi;Prospekt Prosveschenija;Orlovskij park
4ROOMS;real_estate_agent;https://spb.cian.ru/sale/flat/280366888/;Sankt-Peterburg;sale;flat;8;10;3;111.6;183691;20500000;2011;62.0;11.0;+79692031248;Primorskij;Afanas'evskaja;Udel'naja;Orlovskij kaskad
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/285577399/;Sankt-Peterburg;sale;flat;2;5;3;79.06;161270;12750045;2024;41.0;18.0;+78122136848;Moskovskij;Pulkovskij meridian;Zvezdnaja;Paradnyj ansambl' ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/246160824/;Sankt-Peterburg;sale;flat;3;23;3;96.8;169300;16388240;2023;53.0;29.0;+78122134083;Nevskij;Nevskij;Ulitsa Dybenko;Tsivilizatsija na Neve
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/267579458/;Sankt-Peterburg;sale;flat;1;7;3;78.73;169700;13360481;2023;38.0;14.0;+78126029066;Kolpinskij;shosse Rubezhnoe;Rybatskoe;Jutteri
РСТИ;developer;https://spb.cian.ru/sale/flat/263146032/;Sankt-Peterburg;sale;flat;6;8;3;106.2;362362;38482866;2022;53.0;20.0;+78124269142;Petrogradskij;Petrovskij;Krestovskij ostrov;Familia
МК-Элит;real_estate_agent;https://spb.cian.ru/sale/flat/272939780/;Sankt-Peterburg;sale;flat;20;20;3;158.8;623425;99000000;2016;92.0;30.0;+79681896579;Primorskij;Chernaja rechka;Chernaja rechka;Riverside
Строительный трест;developer;https://spb.cian.ru/sale/flat/275931603/;Sankt-Peterburg;sale;flat;13;13;3;90.5;218508;19775000;2022;48.0;15.0;+78122181036;Frunzenskij;Malaja Buharestskaja;Dunajskaja;Novoe Kupchino
Строительный трест;developer;https://spb.cian.ru/sale/flat/264427585/;Sankt-Peterburg;sale;flat;3;13;3;114.8;195505;22444000;2021;50.0;28.0;+78122181036;Frunzenskij;Malaja Buharestskaja;Dunajskaja;Novoe Kupchino
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/260250955/;Sankt-Peterburg;sale;flat;5;23;3;97.6;194200;18953920;2021;58.0;15.0;+78122134083;Nevskij;Dybenko;Ulitsa Dybenko;Tsivilizatsija na Neve
Реал;real_estate_agent;https://spb.cian.ru/sale/flat/284101449/;Sankt-Peterburg;sale;flat;2;9;3;54.6;133699;7300000;1968;37.0;6.0;+79817809897;Frunzenskij;Prazhskaja;Mezhdunarodnaja;
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/284747316/;Sankt-Peterburg;sale;flat;1;9;3;63.0;111111;7000000;1967;43.0;8.0;+79062418157;Krasnogvardejskij;Poljustrovo;Ploschad' Muzhestva;
Реал;real_estate_agent;https://spb.cian.ru/sale/flat/282941735/;Sankt-Peterburg;sale;flat;2;9;3;58.8;132653;7800000;1969;39.0;6.0;+79118423748;Nevskij;Shotmana;Ulitsa Dybenko;
Будь первым;real_estate_agent;https://spb.cian.ru/sale/flat/282679612/;Sankt-Peterburg;sale;flat;8;15;3;65.0;153076;9950000;1971;37.0;8.0;+79681912526;Kalininskij;Bestuzhevskaja;;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/274207092/;Sankt-Peterburg;sale;flat;6;6;3;65.6;199679;13099000;1904;40.0;13.0;+79117271637;Tsentral'nyj;Vladimirskij;Zvenigorodskaja;
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/275518482/;Sankt-Peterburg;sale;flat;2;6;3;68.6;155830;10690000;1996;43.0;8.0;+79062418157;Primorskij;Sittsevaja;Staraja Derevnja;
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/275735470/;Sankt-Peterburg;sale;flat;9;9;3;60.0;127500;7650000;1971;41.0;6.0;+79062418157;Nevskij;Podvojskogo;Ulitsa Dybenko;
Колвэй;real_estate_agent;https://spb.cian.ru/sale/flat/285508504/;Sankt-Peterburg;sale;flat;2;4;3;66.1;149621;9890000;1985;42.0;8.0;+79675374474;Pushkinskij;Leningradskaja;Moskovskaja;
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/271991762/;Sankt-Peterburg;sale;flat;2;5;3;69.2;163294;11300000;1901;45.0;7.0;+79062418157;Admiraltejskij;Vitebskaja;Sadovaja;
Луч;real_estate_agent;https://spb.cian.ru/sale/flat/284421736/;Sankt-Peterburg;sale;flat;1;3;3;54.0;114796;6199000;1959;35.0;5.0;+79117615281;Krasnosel'skij;2-ja Komsomol'skaja;Leninskij prospekt;
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/282808979/;Sankt-Peterburg;sale;flat;3;4;3;79.5;169811;13500000;1854;63.0;11.0;+79062418157;Tsentral'nyj;Vladimirskij;Majakovskaja;
БрокерЪ Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/285443963/;Sankt-Peterburg;sale;flat;5;6;3;71.3;180925;12900000;2007;39.0;11.0;+79817961190;Pushkinskij;Gusarskaja;;
Александра Калинина;realtor;https://spb.cian.ru/sale/flat/281158229/;Sankt-Peterburg;sale;flat;1;3;3;80.0;120000;9600000;1956;56.0;9.0;+79118210845;Krasnosel'skij;Letchika Piljutova;;
Zебра;real_estate_agent;https://spb.cian.ru/sale/flat/283589224/;Sankt-Peterburg;sale;flat;3;21;3;76.91;175529;13500000;2016;48.0;10.0;+79675365697;Krasnosel'skij;Katernikov;Prospekt Veteranov;More
Юлии Молодан;realtor;https://spb.cian.ru/sale/flat/271931903/;Sankt-Peterburg;sale;flat;4;5;3;58.4;119863;7000000;1970;45.0;9.0;+79812515837;Krasnosel'skij;Zdorovtseva;Prospekt Veteranov;
Евгения Котова;realtor;https://spb.cian.ru/sale/flat/279721436/;Sankt-Peterburg;sale;flat;9;9;3;57.0;164912;9400000;1988;39.0;6.0;+79681894236;Frunzenskij;Dimitrova;Prospekt Slavy;
Колвэй;real_estate_agent;https://spb.cian.ru/sale/flat/282486832/;Sankt-Peterburg;sale;flat;1;5;3;56.5;102654;5800000;1966;41.0;5.0;+79119627244;Kolpinskij;Pavlovskaja;Shushary;
Колвэй;real_estate_agent;https://spb.cian.ru/sale/flat/278376814/;Sankt-Peterburg;sale;flat;5;6;3;81.6;162990;13300000;2016;41.0;12.0;+79812512392;Kolpinskij;Pontonnaja;Rybatskoe;Jutteri
Русский Фонд Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/276219162/;Sankt-Peterburg;sale;flat;5;5;3;58.6;119641;7011000;1960;37.0;6.0;+79811792342;Nevskij;Babushkina;Lomonosovskaja;
Колвэй;real_estate_agent;https://spb.cian.ru/sale/flat/275828920/;Sankt-Peterburg;sale;flat;3;4;3;66.0;165151;10900000;2000;43.0;8.0;+79681901099;Pushkinskij;Slutskaja;;
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/281504342/;Sankt-Peterburg;sale;flat;7;9;3;60.2;141196;8500000;1979;42.0;6.0;+79062418157;Vyborgskij;Shuvalovo-Ozerki;Parnas;
Союз;real_estate_agent;https://spb.cian.ru/sale/flat/274182867/;Sankt-Peterburg;sale;flat;4;14;3;65.1;150537;9800000;1980;42.0;8.0;+79818107984;Krasnogvardejskij;Peredovikov;Ladozhskaja;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/283416993/;Sankt-Peterburg;sale;flat;1;9;3;62.9;136724;8600000;1976;39.0;9.0;+79052169543;Frunzenskij;Malaja Balkanskaja;Kupchino;
Ваш Выбор Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/269896605/;Sankt-Peterburg;sale;flat;4;5;3;43.0;134883;5800000;1967;30.0;6.0;+79818609627;Kirovskij;Dachnoe;;
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/282762033/;Sankt-Peterburg;sale;flat;4;5;3;58.6;141621;8299000;1969;43.0;5.0;+79062418157;Kirovskij;Ul'janka;Prospekt Veteranov;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/282644958/;Sankt-Peterburg;sale;flat;3;5;3;65.0;164615;10700000;1969;40.0;7.0;+79675375848;Vasileostrovskij;Opochinina;Vasileostrovskaja;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/278545711/;Sankt-Peterburg;sale;flat;1;9;3;79.5;114465;9100000;2012;55.0;12.0;+79818172992;Pushkinskij;Slavjanka ter.;Kupchino;
ВАРИАНТ;real_estate_agent;https://spb.cian.ru/sale/flat/285083939/;Sankt-Peterburg;sale;flat;2;5;3;42.0;147619;6200000;1963;30.0;5.0;+79052282493;Kirovskij;Knjazhevo;Leninskij prospekt;
Загородный стиль;real_estate_agent;https://spb.cian.ru/sale/flat/283647969/;Sankt-Peterburg;sale;flat;4;5;3;54.6;122710;6700000;1960;39.0;5.0;+79052215496;Kalininskij;Grazhdanka;Ploschad' Muzhestva;
Олеся Гаврилова;realtor;https://spb.cian.ru/sale/flat/273375433/;Sankt-Peterburg;sale;flat;3;9;3;58.0;134482;7800000;1985;37.0;7.0;+79119917609;Kolpinskij;Tverskaja;;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/283346265/;Sankt-Peterburg;sale;flat;8;9;3;74.4;134408;10000000;1976;45.0;9.0;+79675375848;Frunzenskij;Oleko Dundicha;Kupchino;
ЦАРСКОСЕЛЬСКИЙ ДОМ;real_estate_agent;https://spb.cian.ru/sale/flat/283657705/;Sankt-Peterburg;sale;flat;1;5;3;52.4;133587;7000000;1962;36.0;5.0;+79117420453;Pushkinskij;Leningradskaja;Kupchino;
Елена Чижова;realtor;https://spb.cian.ru/sale/flat/281905544/;Sankt-Peterburg;sale;flat;7;9;3;56.9;119507;6800000;1971;40.0;6.0;+79816890607;Kolpinskij;Very Slutskoj;Shushary;
Олег Зайцев;realtor;https://spb.cian.ru/sale/flat/281843181/;Sankt-Peterburg;sale;flat;6;12;3;80.1;159675;12790000;1987;47.0;15.0;+79117509415;Primorskij;Utochkina;;
Екатерина Водовскова;realtor;https://spb.cian.ru/sale/flat/283325219/;Sankt-Peterburg;sale;flat;6;10;3;60.0;133333;8000000;1967;-1;-1;+79818170448;Frunzenskij;Sofijskaja;Prospekt Slavy;
Екатерина Голубенко;realtor;https://spb.cian.ru/sale/flat/274612955/;Sankt-Peterburg;sale;flat;5;5;3;55.0;136363;7500000;1970;41.0;5.0;+79681885764;Pushkinskij;Detskosel'skij bul'var;Kupchino;
ЦАРСКОСЕЛЬСКИЙ ДОМ;real_estate_agent;https://spb.cian.ru/sale/flat/283705639/;Sankt-Peterburg;sale;flat;3;10;3;61.9;148626;9200000;1973;39.0;9.0;+79819969125;Frunzenskij;Plovdivskaja;Kupchino;
ID 99707222;unknown;https://spb.cian.ru/sale/flat/283443472/;Sankt-Peterburg;sale;flat;2;4;3;62.3;160513;10000000;1900;37.0;7.0;+79812267978;Vasileostrovskij;Shevchenko;Primorskaja;
Наталья Биндарс;realtor;https://spb.cian.ru/sale/flat/284573621/;Sankt-Peterburg;sale;flat;3;4;3;57.8;155709;9000000;1899;36.0;8.0;+79219222338;Tsentral'nyj;5-ja Sovetskaja;Ploschad' Vosstanija;
ID 47557272;homeowner;https://spb.cian.ru/sale/flat/285574829/;Sankt-Peterburg;sale;flat;8;9;3;74.6;154155;11500000;1973;45.0;9.0;+79119643509;Nevskij;Nevskij;Ulitsa Dybenko;
ID 19455406;homeowner;https://spb.cian.ru/sale/flat/285287366/;Sankt-Peterburg;sale;flat;2;20;3;90.0;154444;13900000;2015;-1;25.0;+79819374653;Krasnosel'skij;Katernikov;;Linkor
ID 80727214;homeowner;https://spb.cian.ru/sale/flat/283651401/;Sankt-Peterburg;sale;flat;4;13;3;69.8;185530;12950000;1999;45.0;9.0;+79117004692;Primorskij;Bogatyrskij prospekt;Komendantskij prospekt;
ID 98386619;homeowner;https://spb.cian.ru/sale/flat/281762967/;Sankt-Peterburg;sale;flat;12;12;3;72.0;127777;9200000;1984;46.0;11.0;+79052104155;Krasnogvardejskij;Rzhevka;Ladozhskaja;
Владис Север;real_estate_agent;https://spb.cian.ru/sale/flat/275885342/;Sankt-Peterburg;sale;flat;8;9;3;57.4;167247;9600000;1973;39.0;7.0;+79812324416;Kalininskij;prospekt Lunacharskogo;Grazhdanskij prospekt;
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/267818247/;Sankt-Peterburg;sale;flat;3;17;3;62.8;155300;9752840;2023;35.0;17.0;+78126029079;Krasnogvardejskij;Pejzazhnaja;Devjatkino;Tsvetnoj Gorod
ЦДС;developer;https://spb.cian.ru/sale/flat/275422209/;Sankt-Peterburg;sale;flat;2;15;3;60.5;162470;9829462;2024;24.0;-1;+78122181015;Vyborgskij;Prigorodnyj ter.;Prospekt Prosveschenija;Parkolovo
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/274180850/;Sankt-Peterburg;sale;flat;3;15;3;55.29;179750;9938378;2023;26.0;14.0;+78122134293;Vyborgskij;Fedora Abramova;Prospekt Prosveschenija;Severnaja dolina
ID 97012249;homeowner;https://spb.cian.ru/sale/flat/280331925/;Sankt-Peterburg;sale;flat;9;9;3;65.15;152724;9950000;1977;40.0;9.0;+79692031600;Kolpinskij;Proletarskaja;;
ID 17513377;unknown;https://spb.cian.ru/sale/flat/274423993/;Sankt-Peterburg;sale;flat;8;16;3;70.4;143181;10080000;1985;44.0;8.0;+79117907128;Krasnosel'skij;Jugo-Zapad;Leninskij prospekt;
ЦДС;developer;https://spb.cian.ru/sale/flat/275420636/;Sankt-Peterburg;sale;flat;12;16;3;49.8;203049;10111863;2022;22.0;18.0;+78122181015;Vyborgskij;doroga Mihajlovskaja;Ozerki;Parkolovo
ID 12712585;unknown;https://spb.cian.ru/sale/flat/280043129/;Sankt-Peterburg;sale;flat;9;9;3;72.5;138620;10050000;1989;8.0;-1;+79812324528;Nevskij;Rybatskoe;Rybatskoe;
ЦДС;developer;https://spb.cian.ru/sale/flat/275418941/;Sankt-Peterburg;sale;flat;10;16;3;56.8;180264;10239020;2022;23.0;20.0;+78122181015;Vyborgskij;doroga Mihajlovskaja;Parnas;Parkolovo
ЦДС;developer;https://spb.cian.ru/sale/flat/275418815/;Sankt-Peterburg;sale;flat;8;16;3;56.4;184609;10411973;2022;23.0;21.0;+78122181015;Vyborgskij;doroga Mihajlovskaja;Parnas;Parkolovo
ID 100272360;homeowner;https://spb.cian.ru/sale/flat/284155998/;Sankt-Peterburg;sale;flat;3;4;3;51.0;205882;10500000;1917;31.0;6.0;+79675370403;Pushkinskij;Krasnoj Zvezdy;Kupchino;
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/250730013/;Sankt-Peterburg;sale;flat;1;13;3;65.2;162100;10568920;2022;37.0;14.0;+78122134206;Krasnogvardejskij;Poljustrovo;Devjatkino;Ruch'i
Лидер Групп;developer;https://spb.cian.ru/sale/flat/277820174/;Sankt-Peterburg;sale;flat;9;12;3;76.7;145000;11121500;2024;40.0;17.0;+78122181146;Pushkinskij;prospekt Starorusskij;Shushary;AEROCITY 2
ЦДС;developer;https://spb.cian.ru/sale/flat/275420903/;Sankt-Peterburg;sale;flat;1;16;3;70.1;161240;11302992;2022;23.0;31.0;+78122181015;Vyborgskij;doroga Mihajlovskaja;Ozerki;Parkolovo
ID 87959121;homeowner;https://spb.cian.ru/sale/flat/284996355/;Sankt-Peterburg;sale;flat;14;16;3;86.0;134883;11600000;2012;61.0;14.0;+79675377975;Krasnosel'skij;Gorelovo;Prospekt Veteranov;Dudergofskaja linija 3
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/254993495/;Sankt-Peterburg;sale;flat;1;13;3;58.5;198641;11620540;2023;27.0;12.0;+78126029072;Vasileostrovskij;Gavan';Gornyj institut;Akvilon Zaliv ZhK
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/276874953/;Sankt-Peterburg;sale;flat;11;25;3;74.25;156800;11642400;2023;39.0;12.0;+78122134293;Vyborgskij;Parnas;Prospekt Prosveschenija;Severnaja Dolina ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/246954394/;Sankt-Peterburg;sale;flat;6;14;3;65.6;194600;12765760;2022;44.0;9.0;+78122134050;Primorskij;Kolomjagi;Ozerki;Zapovednyj park
ID 54789829;real_estate_agent;https://spb.cian.ru/sale/flat/279186615/;Sankt-Peterburg;sale;flat;6;9;3;61.6;199675;12300000;1968;41.0;8.0;+79812509727;Krasnogvardejskij;Marshala Tuhachevskogo;Ladozhskaja;
ID 25699799;realtor;https://spb.cian.ru/sale/flat/276040977/;Sankt-Peterburg;sale;flat;8;9;3;72.0;166527;11990000;1986;43.0;7.0;+79119307360;Nevskij;Latyshskih Strelkov;Prospekt Bol'shevikov;
ЦДС;developer;https://spb.cian.ru/sale/flat/275423624/;Sankt-Peterburg;sale;flat;4;15;3;55.45;153074;8488003;2024;21.0;-1;+78122181015;Vyborgskij;Prigorodnyj ter.;Prospekt Prosveschenija;Parkolovo
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/246954304/;Sankt-Peterburg;sale;flat;3;14;3;66.7;193000;12873100;2022;43.0;10.0;+78122134050;Primorskij;Kolomjagi;Ozerki;Zapovednyj park
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/246409883/;Sankt-Peterburg;sale;flat;2;14;3;65.8;195700;12877060;2021;43.0;11.0;+78122134050;Primorskij;Kolomjagi;Prospekt Prosveschenija;Zapovednyj park ZhK
ЦДС;developer;https://spb.cian.ru/sale/flat/275425524/;Sankt-Peterburg;sale;flat;13;15;3;54.37;237899;12934587;2023;22.0;15.0;+78122181002;Primorskij;Kolomjagi;Komendantskij prospekt;TsDS Drimlajn ZhK
ЦДС;developer;https://spb.cian.ru/sale/flat/275425471/;Sankt-Peterburg;sale;flat;15;15;3;60.17;221641;13336178;2023;25.0;17.0;+78122181002;Primorskij;Kolomjagi;Komendantskij prospekt;TsDS Drimlajn ZhK
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/271146287/;Sankt-Peterburg;sale;flat;3;13;3;68.83;194918;13416265;2023;27.0;18.0;+78126029072;Vasileostrovskij;Gavan';Gornyj institut;Akvilon Zaliv ZhK
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/277319630/;Sankt-Peterburg;sale;flat;3;12;3;57.05;233082;13297357;2024;24.0;14.0;+78122136059;Moskovskij;Zvezdnoe;Zvezdnaja;Triumf Park ZhK
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/277319702/;Sankt-Peterburg;sale;flat;8;12;3;60.75;219959;13362521;2024;29.0;14.0;+78122136059;Moskovskij;Zvezdnoe;Zvezdnaja;Triumf Park ZhK
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/273535389/;Sankt-Peterburg;sale;flat;2;12;3;69.68;207275;14442974;2024;28.0;16.0;+78122136059;Moskovskij;Zvezdnoe;Zvezdnaja;Triumf Park ZhK
Лидер Групп;developer;https://spb.cian.ru/sale/flat/257602278/;Sankt-Peterburg;sale;flat;6;12;3;80.47;145000;11668150;2024;48.0;13.0;+78122181146;Pushkinskij;prospekt Starorusskij;Shushary;AEROCITY 2
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/276874957/;Sankt-Peterburg;sale;flat;7;25;3;75.11;160100;12025111;2023;39.0;12.0;+78122134293;Vyborgskij;Zarechnaja;Parnas;Severnaja dolina
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/254994366/;Sankt-Peterburg;sale;flat;2;13;3;63.21;212643;13441221;2023;27.0;20.0;+78126029072;Vasileostrovskij;Gavan';Gornyj institut;Akvilon Zaliv ZhK
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/271146293/;Sankt-Peterburg;sale;flat;5;13;3;68.13;200480;13658729;2023;27.0;18.0;+78126029072;Vasileostrovskij;Gavan';Gornyj institut;Akvilon Zaliv ZhK
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/274181459/;Sankt-Peterburg;sale;flat;2;25;3;62.61;147600;9241236;2023;29.0;15.0;+78122134293;Vyborgskij;Zarechnaja;Parnas;Severnaja dolina
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/275152328/;Sankt-Peterburg;sale;flat;4;25;3;72.64;159350;11575184;2023;39.0;12.0;+78122134293;Vyborgskij;Parnas;Prospekt Prosveschenija;Severnaja Dolina ZhK
ID 7204276;unknown;https://spb.cian.ru/sale/flat/285529074/;Sankt-Peterburg;sale;flat;3;9;3;60.0;127500;7650000;1977;47.0;6.0;+79117983785;Kirovskij;Generala Simonjaka;Prospekt Veteranov;
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/264980885/;Sankt-Peterburg;sale;flat;2;13;3;57.91;203155;11764717;2023;27.0;12.0;+78126029072;Vasileostrovskij;Gavan';Gornyj institut;Akvilon Zaliv ZhK
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/267579749/;Sankt-Peterburg;sale;flat;1;6;3;68.27;174682;11925560;2022;37.0;11.0;+78126029066;Kolpinskij;proezd Pontonnyj;Rybatskoe;Jutteri
ID 27547711;unknown;https://spb.cian.ru/sale/flat/282853228/;Sankt-Peterburg;sale;flat;1;6;3;85.0;141176;11999999;2014;46.0;18.0;+79681898705;Primorskij;Lahta-Ol'gino;Begovaja;Juntolovo
СЕНАТОР;developer;https://spb.cian.ru/sale/flat/254228059/;Sankt-Peterburg;sale;flat;2;8;3;88.78;140675;12489200;2022;51.0;15.0;+78122134110;Kurortnyj;Pravdy;;Marioki
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/270497207/;Sankt-Peterburg;sale;flat;24;24;3;60.5;129300;7822650;2023;37.0;11.0;+78126029079;Krasnogvardejskij;Poljustrovo;Grazhdanskij prospekt;Tsvetnoj Gorod ZhK
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/267731485/;Sankt-Peterburg;sale;flat;4;17;3;54.4;160300;8720320;2023;21.0;23.0;+78122136029;Primorskij;Ivinskaja;Begovaja;Juntolovo
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/251373339/;Sankt-Peterburg;sale;flat;2;26;3;70.1;205200;14384520;2022;47.0;10.0;+78122134018;Nevskij;Dybenko;Ulitsa Dybenko;Tsivilizatsija
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/271146331/;Sankt-Peterburg;sale;flat;1;13;3;57.25;205873;11786241;2023;27.0;13.0;+78126029072;Vasileostrovskij;Gavan';Gornyj institut;Akvilon Zaliv ZhK
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/277319613/;Sankt-Peterburg;sale;flat;3;12;3;59.99;227810;13666322;2024;28.0;18.0;+78122136059;Moskovskij;Zvezdnoe;Zvezdnaja;Triumf Park ZhK
ЦДС;developer;https://spb.cian.ru/sale/flat/284552760/;Sankt-Peterburg;sale;flat;2;17;3;61.66;191669;11818370;2025;26.0;-1;+78122181002;Primorskij;Kolomjagi;Komendantskij prospekt;TsDS Drimlajn ZhK
ЦДС;developer;https://spb.cian.ru/sale/flat/284552525/;Sankt-Peterburg;sale;flat;6;17;3;63.2;195038;12326413;2025;25.0;-1;+78122181002;Primorskij;Kolomjagi;Komendantskij prospekt;TsDS Drimlajn ZhK
ФСК;developer;https://spb.cian.ru/sale/flat/267216038/;Sankt-Peterburg;sale;flat;1;5;3;78.99;163015;12876633;2023;-1;19.0;+78122134269;Pushkinskij;Novoselki ter.;Shushary;Ap-kvartal Pushkinskij ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/274962059/;Sankt-Peterburg;sale;flat;11;12;3;64.8;198000;12830400;2022;43.0;10.0;+78122134050;Primorskij;Kolomjagi;Ozerki;Zapovednyj park
ФСК;developer;https://spb.cian.ru/sale/flat/267215986/;Sankt-Peterburg;sale;flat;2;5;3;76.08;169944;12929415;2023;-1;17.0;+78122134269;Pushkinskij;Novoselki ter.;Shushary;Ap-kvartal Pushkinskij ZhK
ID 46102109;realtor;https://spb.cian.ru/sale/flat/270910927/;Sankt-Peterburg;sale;flat;6;7;3;79.0;181012;14300000;1910;26.0;39.0;+79110957632;Vyborgskij;Serdobol'skaja;Chernaja rechka;
ID 90155872;homeowner;https://spb.cian.ru/sale/flat/285282602/;Sankt-Peterburg;sale;flat;7;25;3;76.1;189224;14400000;2018;46.0;9.0;+79679911573;Primorskij;Lidii Zverevoj;Komendantskij prospekt;Shuvalovskij
ID 12701739;unknown;https://spb.cian.ru/sale/flat/268883500/;Sankt-Peterburg;sale;flat;1;17;3;99.4;145875;14500000;2007;60.0;14.0;+79681881549;Primorskij;Bogatyrskij prospekt;Komendantskij prospekt;
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/265651353/;Sankt-Peterburg;sale;flat;26;26;3;71.5;203200;14528800;2022;47.0;10.0;+78122134018;Nevskij;Dybenko;Ulitsa Dybenko;Tsivilizatsija
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/267579446/;Sankt-Peterburg;sale;flat;2;7;3;76.97;168400;12961748;2023;43.0;12.0;+78126029066;Kolpinskij;shosse Rubezhnoe;Rybatskoe;Jutteri
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/254556816/;Sankt-Peterburg;sale;flat;2;13;3;61.78;212464;13126075;2023;25.0;19.0;+78126029072;Vasileostrovskij;Gavan';Gornyj institut;Akvilon Zaliv ZhK
Лидер Групп;developer;https://spb.cian.ru/sale/flat/265236744/;Sankt-Peterburg;sale;flat;11;12;3;75.93;160000;12148800;2024;40.0;17.0;+78122181146;Pushkinskij;prospekt Starorusskij;Shushary;AEROCITY 2
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/267731431/;Sankt-Peterburg;sale;flat;1;17;3;54.7;153468;8394700;2023;26.0;17.0;+78122136029;Primorskij;Ivinskaja;Begovaja;Juntolovo
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/254994235/;Sankt-Peterburg;sale;flat;3;13;3;66.2;201177;13317977;2023;27.0;21.0;+78126029072;Vasileostrovskij;Gavan';Gornyj institut;Akvilon Zaliv ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/274961994/;Sankt-Peterburg;sale;flat;2;12;3;65.9;195999;12916400;2022;43.0;11.0;+78122134050;Primorskij;Kolomjagi;Ozerki;Zapovednyj park
