author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;year_of_construction;living_meters;kitchen_meters;phone;district;street;underground;residential_complex
ЦДС;developer;https://spb.cian.ru/sale/flat/275418285/;Sankt-Peterburg;sale;flat;21;24;1;29.2;205165;5990823;2023;14.0;8.0;+78122134290;Nevskij;Rusanovskaja;Obuhovo;TsDS Prinevskij
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/272834240/;Sankt-Peterburg;sale;flat;1;4;1;39.2;151252;5929098;2024;16.0;-1;+78122132413;Pushkinskij;Sokolinaja;Shushary;Obraztsovyj kvartal 11
ID 17751166;homeowner;https://spb.cian.ru/sale/flat/284847761/;Sankt-Peterburg;sale;flat;1;5;1;28.0;210714;5900000;1965;16.0;5.0;+79811795603;Pushkinskij;bul'var Alekseja Tolstogo;Kupchino;
ID 91020850;realtor;https://spb.cian.ru/sale/flat/278665834/;Sankt-Peterburg;sale;flat;5;13;1;34.4;174127;5990000;2023;12.0;13.0;+79811129562;Primorskij;Planernaja;Komendantskij prospekt;FoRest Akvilon
Алексей Лякин;realtor;https://spb.cian.ru/sale/flat/279776280/;Sankt-Peterburg;sale;flat;8;16;1;38.4;154947;5950000;1981;17.0;10.0;+79811121357;Vyborgskij;Hoshimina;Prospekt Prosveschenija;
ФСК;developer;https://spb.cian.ru/sale/flat/277222472/;Sankt-Peterburg;sale;flat;4;13;1;34.42;175609;6044496;2025;14.0;12.0;+78122181248;Primorskij;Chernaja rechka;Chernaja rechka;Zum Chernaja Rechka ZhK
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/285546973/;Sankt-Peterburg;sale;flat;3;5;1;34.0;176470;6000000;1969;20.0;6.0;+79675375848;Kalininskij;Akademicheskoe;Akademicheskaja;
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/275641312/;Sankt-Peterburg;sale;flat;1;4;1;40.92;147645;6041658;2024;13.0;-1;+78123895019;Pushkinskij;;Shushary;Obraztsovyj Kvartal 12 ZhK
Владис Север;real_estate_agent;https://spb.cian.ru/sale/flat/279128996/;Sankt-Peterburg;sale;flat;1;11;1;41.6;144230;6000000;2017;15.0;12.0;+79812324416;Nevskij;Rybatskoe;Rybatskoe;Zhivi! v Rybatskom
ID 83874394;homeowner;https://spb.cian.ru/sale/flat/281544018/;Sankt-Peterburg;sale;flat;1;8;1;34.0;179382;6099000;2019;14.0;9.0;+79118215869;Krasnosel'skij;Sosnovaja poljana;Leninskij prospekt;Anglijskaja milja
ЦДС;developer;https://spb.cian.ru/sale/flat/275420776/;Sankt-Peterburg;sale;flat;12;16;1;33.9;181380;6148784;2022;14.0;9.0;+78122181015;Vyborgskij;doroga Mihajlovskaja;Ozerki;Parkolovo
ИнтерСервис Про;real_estate_agent;https://spb.cian.ru/sale/flat/278783837/;Sankt-Peterburg;sale;flat;12;25;1;35.0;174857;6120000;2017;14.0;9.0;+79812268270;Primorskij;Parashjutnaja;Komendantskij prospekt;Shuvalovskij
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/272834346/;Sankt-Peterburg;sale;flat;3;4;1;41.95;146000;6124700;2024;15.0;-1;+78122132413;Pushkinskij;Sokolinaja;Kupchino;Obraztsovyj kvartal 11
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/275641718/;Sankt-Peterburg;sale;flat;1;4;1;41.74;147138;6141555;2024;11.0;-1;+78123895019;Pushkinskij;;Shushary;Obraztsovyj Kvartal 12 ZhK
ФСК;developer;https://spb.cian.ru/sale/flat/275721108/;Sankt-Peterburg;sale;flat;10;13;1;34.72;177564;6165056;2025;10.0;17.0;+78122181248;Primorskij;Chernaja rechka;Chernaja rechka;Zum Chernaja Rechka ZhK
ЦДС;developer;https://spb.cian.ru/sale/flat/275419190/;Sankt-Peterburg;sale;flat;14;16;1;35.0;176684;6183950;2022;15.0;9.0;+78122181015;Vyborgskij;doroga Mihajlovskaja;Parnas;Parkolovo
Петербургский Риэлтор;real_estate_agent;https://spb.cian.ru/sale/flat/284749338/;Sankt-Peterburg;sale;flat;8;18;1;34.2;179824;6150000;2023;15.0;11.0;+79681866371;Primorskij;Kolomjagi;Komendantskij prospekt;Chistoe nebo
СТАТУС;real_estate_agent;https://spb.cian.ru/sale/flat/277573198/;Sankt-Peterburg;sale;flat;12;14;1;36.0;171944;6190000;1983;18.0;8.0;+79110117094;Kirovskij;Leni Golikova;Prospekt Veteranov;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/275514254/;Sankt-Peterburg;sale;flat;14;21;1;31.2;198717;6200000;2021;10.0;15.0;+79818207261;Primorskij;Kolomjagi;Begovaja;Chistoe nebo
ЦДС;developer;https://spb.cian.ru/sale/flat/275418238/;Sankt-Peterburg;sale;flat;20;24;1;32.0;195562;6258000;2023;14.0;8.0;+78122134290;Nevskij;Rusanovskaja;Proletarskaja;TsDS Prinevskij
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/274181079/;Sankt-Peterburg;sale;flat;14;25;1;35.86;174200;6246812;2023;13.0;11.0;+78122134293;Vyborgskij;Zarechnaja;Parnas;Severnaja dolina
Лидер Групп;developer;https://spb.cian.ru/sale/flat/251576574/;Sankt-Peterburg;sale;flat;8;12;1;35.69;175000;6245750;2024;15.0;9.0;+78122181146;Pushkinskij;prospekt Starorusskij;Shushary;AEROCITY 2
Insiders;real_estate_agent;https://spb.cian.ru/sale/flat/284181868/;Sankt-Peterburg;sale;flat;1;5;1;20.5;306829;6290000;1909;10.0;5.0;+79110916282;Petrogradskij;Kotovskogo;Gor'kovskaja;
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/259480027/;Sankt-Peterburg;sale;flat;2;18;1;34.6;182800;6324880;2023;11.0;16.0;+78122134082;Nevskij;Narodnyj;Lomonosovskaja;Oktjabr'skaja naberezhnaja ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/260252031/;Sankt-Peterburg;sale;flat;7;18;1;33.3;190600;6346980;2023;10.0;16.0;+78122134082;Nevskij;Narodnyj;Lomonosovskaja;Oktjabr'skaja naberezhnaja ZhK
Jcat недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/284553556/;Sankt-Peterburg;sale;flat;4;5;1;30.8;206006;6345000;1964;17.0;6.0;+79818909224;Kalininskij;Akademicheskoe;Politehnicheskaja;
Лидер Групп;developer;https://spb.cian.ru/sale/flat/251576977/;Sankt-Peterburg;sale;flat;10;12;1;35.24;180000;6343200;2024;14.0;10.0;+78122181146;Pushkinskij;prospekt Starorusskij;Shushary;AEROCITY 2
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/259479574/;Sankt-Peterburg;sale;flat;2;18;1;33.6;189500;6367200;2023;10.0;16.0;+78122134082;Nevskij;Narodnyj;Lomonosovskaja;Oktjabr'skaja naberezhnaja ZhK
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/283885811/;Sankt-Peterburg;sale;flat;10;25;1;31.15;205425;6399000;2023;14.0;8.0;+79681894817;Vyborgskij;;Prospekt Prosveschenija;Bajron ZhK
ЦДС;developer;https://spb.cian.ru/sale/flat/275418166/;Sankt-Peterburg;sale;flat;24;24;1;32.5;195586;6356562;2023;14.0;8.0;+78122134290;Nevskij;Rusanovskaja;Proletarskaja;TsDS Prinevskij
ID 20713801;unknown;https://spb.cian.ru/sale/flat/285690099/;Sankt-Peterburg;sale;flat;3;28;1;42.0;151190;6350000;2014;16.0;14.0;+79811872898;Vyborgskij;Fedora Abramova;Parnas;Severnaja dolina
ID 890698;unknown;https://spb.cian.ru/sale/flat/271295484/;Sankt-Peterburg;sale;flat;7;17;1;45.8;138646;6350000;2013;18.0;14.0;+79111804715;Krasnosel'skij;Juzhno-Primorskij;;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/274209009/;Sankt-Peterburg;sale;flat;5;5;1;35.0;185428;6490000;2021;10.0;15.0;+79817808831;Moskovskij;Pulkovskij meridian;Moskovskaja;Zelenyj kvartal
ФСК;developer;https://spb.cian.ru/sale/flat/275720883/;Sankt-Peterburg;sale;flat;5;13;1;33.08;194054;6419339;2025;14.0;11.0;+78122181248;Primorskij;Chernaja rechka;Chernaja rechka;Zum Chernaja Rechka ZhK
ФСК;developer;https://spb.cian.ru/sale/flat/275721110/;Sankt-Peterburg;sale;flat;10;13;1;31.42;205019;6441728;2025;14.0;10.0;+78122181248;Primorskij;Chernaja rechka;Chernaja rechka;Zum Chernaja Rechka ZhK
Лидер Групп;developer;https://spb.cian.ru/sale/flat/251577026/;Sankt-Peterburg;sale;flat;6;12;1;36.63;175000;6410250;2024;16.0;10.0;+78122181146;Pushkinskij;prospekt Starorusskij;Shushary;AEROCITY 2
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/284620652/;Sankt-Peterburg;sale;flat;2;6;1;29.4;218911;6436000;1917;17.0;4.0;+79681890629;Moskovskij;Koli Tomchaka;Moskovskie vorota;
Шельф;developer;https://spb.cian.ru/sale/flat/268906798/;Sankt-Peterburg;sale;flat;19;26;1;39.68;163506;6487950;2023;10.0;16.0;+78122132238;Pushkinskij;prospekt Novgorodskij;Shushary;Simple
ЦДС;developer;https://spb.cian.ru/sale/flat/275419057/;Sankt-Peterburg;sale;flat;11;16;1;36.7;175943;6457117;2022;14.0;11.0;+78122181015;Vyborgskij;doroga Mihajlovskaja;Parnas;Parkolovo
ЦДС;developer;https://spb.cian.ru/sale/flat/275417868/;Sankt-Peterburg;sale;flat;15;24;1;42.7;150516;6427061;2023;16.0;13.0;+78122134290;Nevskij;Rusanovskaja;Proletarskaja;TsDS Prinevskij
ЦДС;developer;https://spb.cian.ru/sale/flat/275417515/;Sankt-Peterburg;sale;flat;20;24;1;42.38;152120;6446854;2023;15.0;13.0;+78122134290;Nevskij;Rusanovskaja;Proletarskaja;TsDS Prinevskij
ID 96391169;realtor;https://spb.cian.ru/sale/flat/285711529/;Sankt-Peterburg;sale;flat;1;6;1;37.8;170634;6450000;1998;17.0;8.0;+79681886403;Kurortnyj;Primorskoe shosse;;
ФСК;developer;https://spb.cian.ru/sale/flat/275720857/;Sankt-Peterburg;sale;flat;4;13;1;38.63;168894;6524413;2025;11.0;20.0;+78122181248;Primorskij;Chernaja rechka;Chernaja rechka;Zum Chernaja Rechka ZhK
БрокерЪ Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/285232637/;Sankt-Peterburg;sale;flat;3;4;1;37.7;172413;6500000;2007;18.0;8.0;+79817961190;Pushkinskij;Sapernaja;;
Город - М171;real_estate_agent;https://spb.cian.ru/sale/flat/285048420/;Sankt-Peterburg;sale;flat;9;14;1;33.4;194610;6500000;1981;17.0;7.0;+79111092383;Vyborgskij;Kompozitorov;Ozerki;
ID 77197994;realtor;https://spb.cian.ru/sale/flat/284864586/;Sankt-Peterburg;sale;flat;12;13;1;40.01;162459;6500000;2022;17.0;12.0;+79818107030;Nevskij;Varfolomeevskaja;Lomonosovskaja;Apart-otel' Nachalo
ID 57011636;unknown;https://spb.cian.ru/sale/flat/283704193/;Sankt-Peterburg;sale;flat;5;5;1;32.0;203125;6500000;1964;18.0;5.0;+79819148987;Krasnogvardejskij;Jakornaja;Novocherkasskaja;
ID 86823239;unknown;https://spb.cian.ru/sale/flat/284295743/;Sankt-Peterburg;sale;flat;7;17;1;33.0;196969;6500000;2023;14.0;10.0;+79119915387;Primorskij;Kolomjagi;Komendantskij prospekt;Chistoe nebo
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/259479691/;Sankt-Peterburg;sale;flat;2;18;1;36.2;181100;6555820;2023;11.0;18.0;+78122134082;Nevskij;Narodnyj;Lomonosovskaja;Oktjabr'skaja naberezhnaja ZhK
ФСК;developer;https://spb.cian.ru/sale/flat/275721227/;Sankt-Peterburg;sale;flat;13;13;1;35.85;182920;6557682;2025;13.0;15.0;+78122181248;Primorskij;Chernaja rechka;Chernaja rechka;Zum Chernaja Rechka ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/265452307/;Sankt-Peterburg;sale;flat;2;25;1;32.46;202800;6582888;2024;10.0;13.0;+78122134184;Krasnosel'skij;Jugo-Zapad;Avtovo;Morskaja milja ZhK
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/267578364/;Sankt-Peterburg;sale;flat;5;7;1;35.58;184900;6578742;2023;14.0;10.0;+78126029066;Kolpinskij;Zhiloj Jutteri kv-l;Rybatskoe;Jutteri
Владис Север;real_estate_agent;https://spb.cian.ru/sale/flat/280989404/;Sankt-Peterburg;sale;flat;16;25;1;35.8;184357;6600000;2022;16.0;9.0;+79812324416;Vyborgskij;Kustodieva;Prospekt Prosveschenija;Poet
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/274018569/;Sankt-Peterburg;sale;flat;14;19;1;32.79;201280;6600000;2022;10.0;15.0;+79062418157;Primorskij;Kolomjagi;Staraja Derevnja;Chistoe nebo
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/265452824/;Sankt-Peterburg;sale;flat;24;25;1;32.62;202700;6612074;2024;10.0;14.0;+78122134184;Krasnosel'skij;Jugo-Zapad;Avtovo;Morskaja milja ZhK
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/283571301/;Sankt-Peterburg;sale;flat;4;12;1;38.7;170542;6600000;1988;20.0;10.0;+79816901092;Nevskij;Karavaevskaja;Rybatskoe;
ID 73885444;homeowner;https://spb.cian.ru/sale/flat/274672923/;Sankt-Peterburg;sale;flat;15;16;1;38.2;172774;6600000;1985;17.0;7.0;+79052118551;Krasnosel'skij;Juzhno-Primorskij;Leninskij prospekt;
Реал;real_estate_agent;https://spb.cian.ru/sale/flat/284829825/;Sankt-Peterburg;sale;flat;21;25;1;33.2;201807;6700000;2021;16.0;9.0;+79817809897;Vyborgskij;Kustodieva;Prospekt Prosveschenija;Poet
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/259479756/;Sankt-Peterburg;sale;flat;3;18;1;36.7;182500;6697750;2023;13.0;16.0;+78122134082;Nevskij;Narodnyj;Lomonosovskaja;Oktjabr'skaja naberezhnaja ZhK
ФСК;developer;https://spb.cian.ru/sale/flat/267216035/;Sankt-Peterburg;sale;flat;1;5;1;36.4;184048;6699383;2023;-1;9.0;+78122134269;Pushkinskij;Novoselki ter.;Shushary;Ap-kvartal Pushkinskij ZhK
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/267578448/;Sankt-Peterburg;sale;flat;2;7;1;38.35;175900;6745765;2023;14.0;10.0;+78126029066;Kolpinskij;Zhiloj Jutteri kv-l;Rybatskoe;Jutteri
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/267578427/;Sankt-Peterburg;sale;flat;2;7;1;38.7;173600;6718320;2023;14.0;10.0;+78126029066;Kolpinskij;Zhiloj Jutteri kv-l;Rybatskoe;Jutteri
АВРОРА;real_estate_agent;https://spb.cian.ru/sale/flat/285495971/;Sankt-Peterburg;sale;flat;5;12;1;35.5;187323;6650000;1970;21.0;6.0;+79111406528;Krasnogvardejskij;Bol'shaja Porohovskaja;Novocherkasskaja;
Полис;developer;https://spb.cian.ru/sale/flat/275402725/;Sankt-Peterburg;sale;flat;10;13;1;36.01;186797;6726592;2024;17.0;8.0;+78122132384;Primorskij;Juntolovo;Komendantskij prospekt;Polis Primorskij 2 ZhK
ID 71305266;homeowner;https://spb.cian.ru/sale/flat/284463730/;Sankt-Peterburg;sale;flat;10;17;1;34.6;193641;6700000;2008;15.0;10.0;+79817716912;Primorskij;Mebel'naja;Begovaja;
ID 101263982;homeowner;https://spb.cian.ru/sale/flat/285318459/;Sankt-Peterburg;sale;flat;4;10;1;37.6;178191;6700000;1997;17.0;9.0;+79681872017;Vyborgskij;prospekt Kul'tury;Ozerki;
ID 24753139;realtor;https://spb.cian.ru/sale/flat/284821085/;Sankt-Peterburg;sale;flat;9;9;1;31.4;213375;6700000;1971;15.0;8.0;+79679912099;Kalininskij;Prometej;Grazhdanskij prospekt;
ЦДС;developer;https://spb.cian.ru/sale/flat/275425507/;Sankt-Peterburg;sale;flat;1;15;1;34.68;195898;6793751;2023;14.0;10.0;+78122181002;Primorskij;Kolomjagi;Komendantskij prospekt;TsDS Drimlajn ZhK
Полис;developer;https://spb.cian.ru/sale/flat/273269165/;Sankt-Peterburg;sale;flat;8;13;1;36.64;185327;6790392;2024;15.0;10.0;+78122132384;Primorskij;Juntolovo;Komendantskij prospekt;Polis Primorskij 2 ZhK
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/281556527/;Sankt-Peterburg;sale;flat;22;25;1;37.3;180965;6750000;2017;14.0;11.0;+79118229746;Nevskij;Rybatskoe;Rybatskoe;
ЦДС;developer;https://spb.cian.ru/sale/flat/275418001/;Sankt-Peterburg;sale;flat;1;24;1;31.8;213812;6799243;2022;13.0;9.0;+78122134290;Nevskij;Rusanovskaja;Obuhovo;TsDS Prinevskij
ID 48355484;unknown;https://spb.cian.ru/sale/flat/284918400/;Sankt-Peterburg;sale;flat;6;9;1;31.0;218387;6770000;1970;18.0;8.0;+79111502451;Kalininskij;Akademicheskoe;Akademicheskaja;
РЕНТАВЕД;real_estate_agent;https://spb.cian.ru/sale/flat/283713182/;Sankt-Peterburg;sale;flat;1;3;1;29.4;230000;6762000;-1;-1;-1;+79052202131;Tsentral'nyj;Pechatnika Grigor'eva;Ligovskij prospekt;
Полис;developer;https://spb.cian.ru/sale/flat/275976266/;Sankt-Peterburg;sale;flat;2;13;1;34.15;199894;6826400;2023;12.0;12.0;+78122134001;Primorskij;Juntolovo;Komendantskij prospekt;Polis Primorskij
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/267578521/;Sankt-Peterburg;sale;flat;1;7;1;39.87;170600;6801822;2023;16.0;10.0;+78126029066;Kolpinskij;Zhiloj Jutteri kv-l;Rybatskoe;Jutteri
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/279845278/;Sankt-Peterburg;sale;flat;6;25;1;31.6;215189;6800000;2017;15.0;9.0;+79675379802;Primorskij;Kolomjagi;Komendantskij prospekt;Chistoe nebo
ИМПЕРИЯ;real_estate_agent;https://spb.cian.ru/sale/flat/283354365/;Sankt-Peterburg;sale;flat;5;11;1;38.0;181315;6890000;1990;16.0;11.0;+79681905699;Frunzenskij;Sofijskaja;Prospekt Slavy;
ЦДС;developer;https://spb.cian.ru/sale/flat/275418521/;Sankt-Peterburg;sale;flat;21;24;1;33.7;202281;6816880;2023;15.0;9.0;+78122134290;Nevskij;Rusanovskaja;Obuhovo;TsDS Prinevskij
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/275641601/;Sankt-Peterburg;sale;flat;4;4;1;43.05;159517;6867207;2024;18.0;-1;+78123895019;Pushkinskij;;Shushary;Obraztsovyj Kvartal 12 ZhK
Capital-Estate;real_estate_agent;https://spb.cian.ru/sale/flat/284722352/;Sankt-Peterburg;sale;flat;10;24;1;35.2;193181;6800000;2022;10.0;16.0;+79681893823;Primorskij;Verhne-Kamenskaja;Komendantskij prospekt;Chistoe nebo
Колвэй;real_estate_agent;https://spb.cian.ru/sale/flat/278366345/;Sankt-Peterburg;sale;flat;24;29;1;40.0;170000;6800000;2019;17.0;10.0;+79675385190;Nevskij;Slavjanskaja;Rybatskoe;Zhivi! v Rybatskom
ID 765739;unknown;https://spb.cian.ru/sale/flat/284587901/;Sankt-Peterburg;sale;flat;2;7;1;37.6;182180;6850000;2023;15.0;12.0;+79812269049;Primorskij;Kolomjagi;Prospekt Prosveschenija;Okla
Александр Вилькевич;realtor;https://spb.cian.ru/sale/flat/284427535/;Sankt-Peterburg;sale;flat;9;25;1;41.0;168048;6890000;2024;12.0;18.0;+79679911324;Primorskij;Kolomjagi;Prospekt Prosveschenija;Friends
ID 101101219;realtor;https://spb.cian.ru/sale/flat/285170953/;Sankt-Peterburg;sale;flat;4;25;1;44.0;154545;6800000;2018;16.0;18.0;+79812509686;Nevskij;Dybenko;Ulitsa Dybenko;Tsivilizatsija
ЦДС;developer;https://spb.cian.ru/sale/flat/275425583/;Sankt-Peterburg;sale;flat;2;15;1;38.11;181665;6923281;2023;14.0;10.0;+78122181002;Primorskij;Kolomjagi;Komendantskij prospekt;TsDS Drimlajn ZhK
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/284512846/;Sankt-Peterburg;sale;flat;5;27;1;38.6;178756;6900000;2019;14.0;15.0;+79817714346;Vyborgskij;Parnas;Parnas;Severnaja dolina
Шельф;developer;https://spb.cian.ru/sale/flat/268907066/;Sankt-Peterburg;sale;flat;8;26;1;41.23;168201;6934960;2023;10.0;17.0;+78122132238;Pushkinskij;prospekt Novgorodskij;Kupchino;Simple
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/284863872/;Sankt-Peterburg;sale;flat;19;22;1;32.6;211656;6900000;1975;18.0;7.0;+79811676682;Moskovskij;Pulkovskij meridian;Moskovskaja;
АДРЕСАТ;real_estate_agent;https://spb.cian.ru/sale/flat/277241574/;Sankt-Peterburg;sale;flat;7;24;1;33.0;209090;6900000;2022;10.0;15.0;+79119645597;Primorskij;Kolomjagi;Komendantskij prospekt;Chistoe nebo
Rielt Group Agency;real_estate_agent;https://spb.cian.ru/sale/flat/278800311/;Sankt-Peterburg;sale;flat;2;14;1;37.0;186486;6900000;2021;18.0;10.0;+79675384758;Kalininskij;Piskarevka;Lesnaja;
ID 42358283;homeowner;https://spb.cian.ru/sale/flat/284759441/;Sankt-Peterburg;sale;flat;1;5;1;29.0;237931;6900000;1899;17.0;5.0;+79681911047;Vyborgskij;Sampsonievskoe;Vyborgskaja;
ФСК;developer;https://spb.cian.ru/sale/flat/267216031/;Sankt-Peterburg;sale;flat;1;5;1;37.56;185073;6951379;2023;-1;13.0;+78122134269;Pushkinskij;Novoselki ter.;Shushary;Ap-kvartal Pushkinskij ZhK
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/267578547/;Sankt-Peterburg;sale;flat;5;7;1;37.48;186500;6990020;2023;14.0;9.0;+78126029066;Kolpinskij;Zhiloj Jutteri kv-l;Rybatskoe;Jutteri
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/284760292/;Sankt-Peterburg;sale;flat;7;10;1;40.6;172167;6990000;2006;18.0;10.0;+79675375848;Frunzenskij;Belgradskaja;;
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/265452319/;Sankt-Peterburg;sale;flat;2;25;1;35.81;195300;6993693;2024;12.0;17.0;+78122134184;Krasnosel'skij;Jugo-Zapad;Avtovo;Morskaja milja ZhK
Лидер Групп;developer;https://spb.cian.ru/sale/flat/265236738/;Sankt-Peterburg;sale;flat;11;12;1;37.77;184999;6987450;2024;15.0;10.0;+78122181146;Pushkinskij;prospekt Starorusskij;Shushary;AEROCITY 2
ФСК;developer;https://spb.cian.ru/sale/flat/267216028/;Sankt-Peterburg;sale;flat;1;5;1;38.85;181752;7061104;2023;-1;16.0;+78122134269;Pushkinskij;Novoselki ter.;Shushary;Ap-kvartal Pushkinskij ZhK
Елена Гасюк;realtor;https://spb.cian.ru/sale/flat/284821102/;Sankt-Peterburg;sale;flat;16;25;1;35.0;201428;7050000;2023;15.0;9.0;+79681886624;Nevskij;Slavjanskaja;Rybatskoe;Zhivi! v Rybatskom
Людмила Иванова;realtor;https://spb.cian.ru/sale/flat/285628667/;Sankt-Peterburg;sale;flat;2;4;1;37.4;189572;7090000;2007;20.0;9.0;+79819708829;Pushkinskij;Gusarskaja;Kupchino;
Людмила Веселова;realtor;https://spb.cian.ru/sale/flat/285345442/;Sankt-Peterburg;sale;flat;23;25;1;35.0;200000;7000000;2012;15.0;9.0;+79681874619;Primorskij;Kolomjagi;Komendantskij prospekt;Jubilejnyj kvartal
ФСК;developer;https://spb.cian.ru/sale/flat/267216156/;Sankt-Peterburg;sale;flat;4;5;1;37.73;189009;7131347;2023;-1;15.0;+78122134269;Pushkinskij;Arhitektora Danini;Shushary;UP-kvartal Pushkinskij
ФСК;developer;https://spb.cian.ru/sale/flat/267216436/;Sankt-Peterburg;sale;flat;1;5;1;38.77;184048;7135579;2023;-1;16.0;+78122134269;Pushkinskij;Arhitektora Danini;Shushary;UP-kvartal Pushkinskij
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/275013419/;Sankt-Peterburg;sale;flat;1;26;1;35.3;202500;7148250;2023;11.0;16.0;+78122134018;Nevskij;;Ulitsa Dybenko;Tsivilizatsija ZhK
МАКРОМИР НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/284680686/;Sankt-Peterburg;sale;flat;2;4;1;33.1;214501;7100000;2022;25.0;-1;+79681896591;Petrodvortsovyj;Krasnosel'skoe shosse;Leninskij prospekt;Veren Village Strel'na
СТАТУС;real_estate_agent;https://spb.cian.ru/sale/flat/282455660/;Sankt-Peterburg;sale;flat;2;27;1;31.47;225611;7100000;2011;16.0;11.0;+79118242864;Kalininskij;Severnyj;Politehnicheskaja;
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/274487233/;Sankt-Peterburg;sale;flat;20;24;1;37.9;188654;7150000;2022;10.0;17.0;+79062418157;Primorskij;Kolomjagi;Udel'naja;Chistoe nebo
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/272971723/;Sankt-Peterburg;sale;flat;1;26;1;33.6;215000;7224000;2023;11.0;15.0;+78122134018;Nevskij;;Ulitsa Dybenko;Tsivilizatsija ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/272971725/;Sankt-Peterburg;sale;flat;1;26;1;32.8;218500;7166800;2023;10.0;13.0;+78122134018;Nevskij;;Ulitsa Dybenko;Tsivilizatsija ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/271118412/;Sankt-Peterburg;sale;flat;1;26;1;34.3;209700;7192710;2023;10.0;14.0;+78122134018;Nevskij;Dal'nevostochnyj prospekt;Ulitsa Dybenko;Tsivilizatsija
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/275013415/;Sankt-Peterburg;sale;flat;1;26;1;35.5;203000;7206500;2023;11.0;14.0;+78122134018;Nevskij;;Ulitsa Dybenko;Tsivilizatsija ZhK
Инь-Ян;real_estate_agent;https://spb.cian.ru/sale/flat/274401718/;Sankt-Peterburg;sale;flat;4;18;1;42.4;169811;7200000;2023;18.0;11.0;+79692027691;Vasileostrovskij;Gavan';Gornyj institut;Kolumb (Gavan' Kapitanov)
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/266242151/;Sankt-Peterburg;sale;flat;1;14;1;33.3;217000;7226100;2021;10.0;16.0;+78122134050;Primorskij;Kolomjagi;Prospekt Prosveschenija;Zapovednyj park ZhK
Агентство недвижимости Романа Чиковани;real_estate_agent;https://spb.cian.ru/sale/flat/277667123/;Sankt-Peterburg;sale;flat;4;14;1;34.41;209241;7200000;2023;11.0;14.0;+79675378983;Primorskij;Juntolovo;Komendantskij prospekt;Polis Primorskij
ID 101322168;homeowner;https://spb.cian.ru/sale/flat/285383408/;Sankt-Peterburg;sale;flat;2;26;1;35.5;202816;7200000;2015;14.0;9.0;+79811306925;Vyborgskij;Mihaila Dudina;Parnas;Bumerang
ФСК;developer;https://spb.cian.ru/sale/flat/275721218/;Sankt-Peterburg;sale;flat;13;13;1;42.35;171274;7253496;2025;9.0;21.0;+78122181248;Primorskij;Chernaja rechka;Chernaja rechka;Zum Chernaja Rechka ZhK
Прагма;developer;https://spb.cian.ru/sale/flat/274314234/;Sankt-Peterburg;sale;flat;4;23;1;40.5;180212;7298620;2022;14.0;12.0;+78124244885;Vyborgskij;doroga Ol'ginskaja;Parnas;Pragma city
